0.87,0.11,0.89,0.13,1770417204254,1.4803
0.87,0.08,0.89,0.13,1770417250497,1.4812
0.87,0.08,0.92,0.13,1770417250531,1.4812
0.87,0.07,0.92,0.13,1770417251240,1.4812
0.87,0.07,0.93,0.13,1770417251241,1.4812
0.87,0.07,0.93,0.1,1770417273580,1.4818
0.9,0.07,0.93,0.1,1770417273698,1.4818
0.9,0.08,0.93,0.1,1770417883934,1.4811
0.9,0.08,0.92,0.1,1770417884160,1.4811
0.9,0.07,0.92,0.1,1770417885208,1.4806
0.9,0.07,0.93,0.1,1770417888566,1.4806
0.9,0.08,0.93,0.1,1770417992033,1.4771
0.9,0.08,0.92,0.1,1770417997877,1.4769
0.9,0.09,0.92,0.1,1770418002097,1.4766
0.9,0.08,0.91,0.1,1770418003211,1.4764
0.9,0.08,0.92,0.1,1770418003212,1.4764
0.9,0.09,0.92,0.1,1770418003242,1.4761
0.9,0.09,0.91,0.1,1770418003416,1.4761
0.9,0.07,0.91,0.1,1770418042980,1.4807
0.9,0.07,0.93,0.1,1770418043463,1.4812
0.9,0.08,0.93,0.1,1770418163985,1.4821
0.9,0.08,0.92,0.1,1770418164368,1.4815
0.9,0.07,0.92,0.1,1770418267523,1.4855
0.9,0.07,0.93,0.1,1770418267551,1.4855
0.84,0.07,0.93,0.1,1770418324354,1.4839
0.84,0.07,0.93,0.16,1770418324355,1.4839
0.85,0.07,0.93,0.16,1770418325943,1.4839
0.85,0.07,0.93,0.15,1770418325967,1.4839
0.84,0.07,0.93,0.15,1770418355841,1.4844
0.84,0.07,0.93,0.16,1770418355880,1.4844
0.86,0.07,0.93,0.16,1770418355882,1.4844
0.86,0.07,0.93,0.14,1770418357210,1.4848
0.84,0.07,0.93,0.14,1770418455863,1.4841
0.84,0.07,0.93,0.16,1770418455864,1.4841
0.84,0.08,0.93,0.16,1770418455892,1.4841
0.88,0.08,0.92,0.16,1770418456005,1.4841
0.88,0.08,0.92,0.12,1770418457208,1.4842
0.84,0.08,0.92,0.12,1770418696013,1.4843
0.84,0.08,0.92,0.16,1770418696044,1.4843
0.88,0.08,0.92,0.16,1770418699221,1.4843
0.88,0.08,0.92,0.12,1770418699222,1.4843
0.84,0.08,0.92,0.12,1770418721901,1.4856
0.84,0.08,0.92,0.16,1770418721902,1.4856
0.89,0.08,0.92,0.16,1770418722781,1.486
0.89,0.08,0.92,0.11,1770418722875,1.486
0.89,0.1,0.92,0.11,1770418723641,1.4864
0.89,0.1,0.9,0.11,1770418723665,1.4864
0.89,0.07,0.9,0.11,1770418724191,1.4864
0.89,0.07,0.93,0.11,1770418735360,1.4865
0.84,0.07,0.93,0.11,1770418790621,1.4898
0.84,0.07,0.93,0.16,1770418790644,1.4898
0.84,0.08,0.93,0.16,1770418800410,1.4896
0.84,0.08,0.92,0.16,1770418804464,1.4893
0.84,0.07,0.92,0.16,1770418810963,1.4896
0.84,0.08,0.93,0.16,1770418811710,1.4897
0.88,0.08,0.92,0.16,1770418811745,1.4897
0.88,0.08,0.92,0.12,1770418811746,1.4897
0.84,0.08,0.92,0.12,1770418815984,1.49
0.89,0.08,0.92,0.16,1770418816048,1.49
0.89,0.08,0.92,0.11,1770418816760,1.4904
0.89,0.07,0.92,0.11,1770418817216,1.4904
0.89,0.07,0.93,0.11,1770418817243,1.4904
0.84,0.07,0.93,0.11,1770419057062,1.4948
0.88,0.07,0.93,0.16,1770419058058,1.4952
0.88,0.07,0.93,0.12,1770419058123,1.4952
0.88,0.09,0.93,0.12,1770419108365,1.4932
0.88,0.09,0.91,0.12,1770419108366,1.4932
0.88,0.07,0.91,0.12,1770419175797,1.4949
0.88,0.07,0.93,0.12,1770419176856,1.4953
0.88,0.09,0.93,0.12,1770419271318,1.4931
0.88,0.09,0.91,0.12,1770419271341,1.4931
0.84,0.09,0.91,0.12,1770419298066,1.4918
0.85,0.09,0.91,0.16,1770419298343,1.4916
0.84,0.09,0.91,0.15,1770419302437,1.4912
0.84,0.09,0.91,0.16,1770419302438,1.4912
0.86,0.09,0.91,0.16,1770419302497,1.4912
0.86,0.09,0.91,0.14,1770419302498,1.4912
0.84,0.09,0.91,0.14,1770419500802,1.4826
0.84,0.09,0.91,0.16,1770419500925,1.4826
0.84,0.1,0.91,0.16,1770419617521,1.4782
0.84,0.1,0.9,0.16,1770419619151,1.478
0.84,0.11,0.9,0.16,1770419763619,1.476
0.84,0.11,0.89,0.16,1770419770246,1.4757
0.84,0.09,0.89,0.16,1770419901827,1.4722
0.84,0.09,0.91,0.16,1770419902157,1.4722
0.84,0.12,0.91,0.16,1770419902173,1.4722
0.84,0.12,0.88,0.16,1770419902174,1.4722
0.84,0.09,0.88,0.16,1770419902831,1.4719
0.84,0.13,0.91,0.16,1770419902936,1.4719
0.84,0.13,0.87,0.16,1770419903394,1.4706
0.59,0.13,0.87,0.16,1770419904997,1.4705
0.77,0.13,0.87,0.41,1770419905164,1.4705
0.77,0.13,0.87,0.23,1770419905165,1.4705
0.77,0.09,0.87,0.23,1770419920666,1.4696
0.89,0.09,0.91,0.23,1770419920718,1.4696
0.89,0.14,0.91,0.23,1770419920724,1.4696
0.77,0.14,0.86,0.23,1770419920903,1.4696
0.77,0.09,0.86,0.23,1770419931200,1.4683
0.88,0.09,0.91,0.23,1770419931228,1.4683
0.88,0.1,0.91,0.12,1770419931229,1.4683
0.88,0.1,0.9,0.12,1770419931230,1.4683
0.77,0.1,0.9,0.12,1770419931684,1.4681
0.77,0.11,0.9,0.23,1770419931685,1.4681
0.88,0.11,0.89,0.23,1770419931739,1.4681
0.88,0.11,0.89,0.12,1770419931820,1.4681
0.59,0.11,0.89,0.12,1770419931829,1.4681
0.88,0.11,0.89,0.41,1770419931841,1.4681
0.59,0.11,0.89,0.12,1770419932363,1.4674
0.8,0.11,0.89,0.41,1770419932383,1.4674
0.8,0.11,0.89,0.2,1770419932386,1.4674
0.88,0.11,0.89,0.2,1770419932440,1.4674
0.88,0.11,0.89,0.12,1770419932469,1.4674
0.8,0.11,0.89,0.12,1770419932647,1.4674
0.59,0.11,0.89,0.41,1770419932687,1.4674
0.79,0.11,0.89,0.41,1770419932732,1.4674
0.79,0.11,0.89,0.21,1770419932742,1.4674
0.79,0.12,0.89,0.21,1770419935093,1.4674
0.79,0.12,0.88,0.21,1770419935116,1.4674
0.79,0.11,0.88,0.21,1770419936211,1.4675
0.79,0.11,0.89,0.21,1770419936233,1.4675
0.79,0.12,0.89,0.21,1770419936712,1.4675
0.79,0.12,0.88,0.21,1770419937154,1.4675
0.87,0.12,0.88,0.21,1770419944930,1.4668
0.87,0.12,0.88,0.13,1770419944932,1.4668
0.82,0.12,0.88,0.13,1770419947340,1.4676
0.82,0.12,0.88,0.18,1770419947578,1.4676
0.59,0.12,0.88,0.18,1770419976584,1.4679
0.59,0.12,0.88,0.41,1770419976601,1.4679
0.81,0.12,0.88,0.41,1770419976650,1.4679
0.81,0.12,0.88,0.19,1770419977666,1.467
0.81,0.09,0.88,0.19,1770419983163,1.4697
0.81,0.09,0.91,0.19,1770419983323,1.4697
0.59,0.09,0.91,0.19,1770419989817,1.4703
0.59,0.09,0.91,0.41,1770419989844,1.4703
0.82,0.09,0.91,0.41,1770419990195,1.4703
0.82,0.09,0.91,0.18,1770419990196,1.4703
0.59,0.09,0.91,0.18,1770420030915,1.4721
0.59,0.09,0.91,0.41,1770420030940,1.4721
0.83,0.09,0.91,0.41,1770420030965,1.4721
0.83,0.09,0.91,0.17,1770420032208,1.4729
0.59,0.09,0.91,0.17,1770420038108,1.473
0.59,0.09,0.91,0.41,1770420038109,1.473
0.84,0.09,0.91,0.41,1770420038146,1.473
0.84,0.09,0.91,0.16,1770420038267,1.473
0.59,0.09,0.91,0.16,1770420088514,1.4733
0.59,0.09,0.91,0.41,1770420088515,1.4733
0.59,0.1,0.91,0.41,1770420088545,1.4733
0.59,0.1,0.9,0.41,1770420088556,1.4733
0.85,0.1,0.9,0.41,1770420088639,1.4733
0.85,0.1,0.9,0.15,1770420088640,1.4733
0.85,0.09,0.9,0.15,1770420089710,1.4739
0.85,0.09,0.91,0.15,1770420089711,1.4739
0.85,0.1,0.91,0.15,1770420094215,1.473
0.85,0.1,0.9,0.15,1770420094280,1.4727
0.85,0.07,0.9,0.15,1770420098760,1.4719
0.85,0.07,0.93,0.15,1770420098789,1.4719
0.85,0.1,0.93,0.15,1770420098802,1.4719
0.85,0.07,0.9,0.15,1770420103848,1.4719
0.85,0.07,0.93,0.15,1770420103849,1.4719
0.85,0.09,0.93,0.15,1770420103892,1.4719
0.85,0.09,0.91,0.15,1770420111157,1.4722
0.85,0.07,0.91,0.15,1770420134896,1.4735
0.85,0.07,0.93,0.15,1770420135675,1.4736
0.85,0.08,0.93,0.15,1770420199205,1.4711
0.59,0.08,0.92,0.15,1770420199492,1.4708
0.59,0.08,0.92,0.41,1770420199556,1.4708
0.59,0.09,0.92,0.41,1770420199562,1.4708
0.59,0.09,0.91,0.41,1770420199783,1.4708
0.81,0.09,0.91,0.41,1770420199791,1.4708
0.81,0.09,0.91,0.19,1770420200013,1.4708
0.81,0.1,0.91,0.19,1770420216688,1.4689
0.81,0.1,0.9,0.19,1770420216707,1.4689
0.81,0.11,0.9,0.19,1770420225410,1.4678
0.81,0.11,0.89,0.19,1770420225810,1.4678
0.81,0.12,0.89,0.19,1770420231002,1.4669
0.81,0.12,0.88,0.19,1770420231026,1.4669
0.58,0.12,0.88,0.19,1770420231463,1.4665
0.77,0.12,0.88,0.42,1770420231909,1.4665
0.77,0.12,0.88,0.23,1770420231910,1.4665
0.77,0.1,0.88,0.23,1770420232155,1.4665
0.77,0.1,0.9,0.23,1770420232182,1.4665
0.77,0.13,0.9,0.23,1770420232184,1.4665
0.77,0.13,0.87,0.23,1770420232203,1.4665
0.58,0.13,0.87,0.23,1770420235649,1.467
0.58,0.13,0.87,0.42,1770420235650,1.467
0.78,0.13,0.87,0.42,1770420235759,1.467
0.78,0.13,0.87,0.22,1770420235786,1.467
0.58,0.13,0.87,0.22,1770420240161,1.4679
0.79,0.13,0.87,0.42,1770420240233,1.4679
0.79,0.13,0.87,0.21,1770420240234,1.4679
0.58,0.13,0.87,0.21,1770420256983,1.4683
0.79,0.13,0.87,0.42,1770420257264,1.469
0.58,0.13,0.87,0.21,1770420257989,1.469
0.58,0.13,0.87,0.42,1770420257990,1.469
0.8,0.13,0.87,0.42,1770420258131,1.469
0.8,0.1,0.87,0.2,1770420259092,1.469
0.8,0.1,0.9,0.2,1770420259132,1.469
0.8,0.11,0.9,0.2,1770420259149,1.469
0.8,0.12,0.89,0.2,1770420259177,1.469
0.8,0.12,0.88,0.2,1770420259178,1.469
0.58,0.12,0.88,0.2,1770420260539,1.4696
0.58,0.12,0.88,0.42,1770420260566,1.4696
0.58,0.13,0.88,0.42,1770420260605,1.4696
0.58,0.13,0.87,0.42,1770420260626,1.4696
0.81,0.12,0.87,0.19,1770420261713,1.4703
0.81,0.12,0.88,0.19,1770420261740,1.4703
0.81,0.13,0.88,0.19,1770420288117,1.4676
0.81,0.13,0.87,0.19,1770420288142,1.4676
0.81,0.1,0.87,0.19,1770420289215,1.467
0.81,0.1,0.9,0.19,1770420289216,1.467
0.81,0.11,0.9,0.19,1770420289475,1.4672
0.81,0.12,0.89,0.19,1770420289711,1.4672
0.81,0.12,0.88,0.19,1770420289775,1.4672
0.81,0.07,0.88,0.19,1770420395247,1.4697
0.81,0.07,0.93,0.19,1770420395274,1.4697
0.81,0.08,0.93,0.19,1770420395343,1.4697
0.81,0.13,0.92,0.19,1770420396451,1.4697
0.81,0.13,0.87,0.19,1770420396472,1.4697
0.58,0.13,0.87,0.19,1770420411182,1.4703
0.82,0.13,0.87,0.42,1770420411316,1.4703
0.82,0.13,0.87,0.18,1770420411547,1.4703
0.82,0.11,0.87,0.18,1770420503166,1.4684
0.82,0.11,0.89,0.18,1770420503182,1.4684
0.82,0.12,0.89,0.18,1770420503354,1.4684
0.82,0.12,0.88,0.18,1770420508566,1.4673
0.58,0.12,0.88,0.18,1770420560419,1.4654
0.78,0.12,0.88,0.42,1770420561073,1.4654
0.78,0.12,0.88,0.22,1770420561711,1.4655
0.58,0.12,0.88,0.22,1770420563485,1.4655
0.58,0.12,0.88,0.42,1770420563507,1.4655
0.58,0.13,0.88,0.42,1770420563535,1.4655
0.58,0.13,0.87,0.42,1770420563560,1.4655
0.79,0.13,0.87,0.42,1770420563823,1.4655
0.79,0.13,0.87,0.21,1770420563919,1.4655
0.58,0.13,0.87,0.21,1770420590503,1.4653
0.58,0.1,0.87,0.42,1770420590504,1.4653
0.58,0.1,0.9,0.42,1770420590530,1.4653
0.58,0.14,0.9,0.42,1770420590531,1.4653
0.58,0.14,0.86,0.42,1770420590962,1.4653
0.58,0.09,0.86,0.42,1770420591707,1.4649
0.58,0.09,0.91,0.42,1770420591738,1.4649
0.58,0.1,0.91,0.42,1770420591752,1.4649
0.58,0.1,0.9,0.42,1770420591960,1.4649
0.58,0.07,0.9,0.42,1770420592889,1.466
0.58,0.07,0.93,0.42,1770420592901,1.466
0.58,0.07,0.92,0.42,1770420603029,1.4668
0.58,0.08,0.92,0.42,1770420603030,1.4668
0.81,0.08,0.92,0.42,1770420611746,1.4666
0.81,0.08,0.92,0.19,1770420611747,1.4666
0.81,0.09,0.92,0.19,1770420611917,1.4666
0.81,0.09,0.91,0.19,1770420612217,1.4666
0.58,0.09,0.91,0.19,1770420617062,1.4667
0.58,0.09,0.91,0.42,1770420617063,1.4667
0.82,0.09,0.91,0.42,1770420617206,1.4667
0.82,0.09,0.91,0.18,1770420617230,1.4667
0.58,0.09,0.91,0.18,1770420618637,1.4678
0.83,0.09,0.91,0.42,1770420618786,1.4678
0.58,0.09,0.91,0.17,1770420630908,1.4691
0.83,0.09,0.91,0.42,1770420631003,1.4691
0.58,0.09,0.91,0.17,1770420634547,1.4688
0.83,0.09,0.91,0.42,1770420637243,1.469
0.58,0.09,0.91,0.17,1770420638923,1.469
0.84,0.09,0.91,0.42,1770420638978,1.469
0.84,0.09,0.91,0.16,1770420639005,1.469
0.84,0.07,0.91,0.16,1770420642428,1.4695
0.84,0.08,0.93,0.16,1770420642475,1.4695
0.58,0.08,0.92,0.16,1770420643122,1.4695
0.58,0.08,0.92,0.42,1770420643153,1.4695
0.85,0.09,0.91,0.42,1770420643373,1.4701
0.85,0.08,0.91,0.15,1770420644209,1.4701
0.85,0.08,0.92,0.15,1770420662320,1.4702
0.85,0.07,0.92,0.15,1770420688566,1.4713
0.85,0.07,0.93,0.15,1770420688648,1.4713
0.58,0.07,0.93,0.15,1770420691836,1.4718
0.58,0.08,0.93,0.42,1770420691862,1.4718
0.58,0.08,0.92,0.42,1770420691863,1.4718
0.86,0.08,0.92,0.42,1770420692132,1.4718
0.86,0.07,0.92,0.14,1770420693209,1.4718
0.86,0.07,0.93,0.14,1770420693210,1.4718
0.58,0.07,0.93,0.14,1770420720616,1.4723
0.58,0.07,0.93,0.42,1770420720645,1.4723
0.87,0.07,0.93,0.42,1770420721011,1.4723
0.87,0.07,0.93,0.13,1770420721717,1.4732
0.58,0.07,0.93,0.13,1770420760521,1.4699
0.58,0.08,0.93,0.42,1770420760549,1.4699
0.58,0.08,0.92,0.42,1770420760550,1.4699
0.83,0.08,0.92,0.42,1770420760818,1.4699
0.83,0.08,0.92,0.17,1770420761110,1.4699
0.58,0.08,0.92,0.17,1770420761556,1.4692
0.84,0.08,0.92,0.42,1770420762014,1.4692
0.84,0.08,0.92,0.16,1770420762038,1.4692
0.58,0.08,0.92,0.16,1770420766115,1.4709
0.58,0.09,0.92,0.42,1770420766134,1.4709
0.85,0.09,0.91,0.42,1770420766742,1.4709
0.85,0.08,0.91,0.15,1770420767209,1.4709
0.85,0.08,0.92,0.15,1770420767210,1.4709
0.85,0.07,0.92,0.15,1770420780422,1.4713
0.85,0.07,0.93,0.15,1770420780616,1.4713
0.6,0.07,0.93,0.15,1770420782146,1.4718
0.6,0.07,0.93,0.4,1770420782147,1.4718
0.6,0.08,0.93,0.4,1770420782164,1.4718
0.6,0.08,0.92,0.4,1770420782166,1.4718
0.86,0.08,0.92,0.4,1770420782483,1.4719
0.86,0.08,0.92,0.14,1770420782484,1.4719
0.86,0.07,0.92,0.14,1770420783212,1.4719
0.86,0.07,0.93,0.14,1770420783847,1.4725
0.6,0.07,0.93,0.14,1770420784168,1.4725
0.6,0.07,0.93,0.4,1770420784172,1.4725
0.87,0.07,0.93,0.4,1770420785443,1.4729
0.87,0.07,0.93,0.13,1770420785468,1.4729
0.6,0.07,0.93,0.13,1770420836894,1.4736
0.6,0.07,0.93,0.4,1770420836895,1.4736
0.88,0.07,0.93,0.4,1770420837081,1.4736
0.88,0.07,0.93,0.12,1770420837240,1.4736
0.88,0.07,0.93,0.1,1770420898582,1.474
0.9,0.07,0.93,0.1,1770420898707,1.474
0.9,0.07,0.93,0.4,1770420899746,1.474
0.6,0.07,0.93,0.4,1770420899782,1.474
0.87,0.07,0.93,0.4,1770420901097,1.474
0.87,0.07,0.93,0.13,1770420901098,1.474
0.6,0.07,0.93,0.13,1770420901802,1.474
0.6,0.07,0.93,0.4,1770420901839,1.474
0.88,0.07,0.93,0.4,1770420902444,1.4741
0.88,0.07,0.93,0.12,1770420902567,1.4741
0.88,0.07,0.93,0.1,1770420903503,1.4744
0.9,0.07,0.93,0.1,1770420903710,1.4744
0.9,0.05,0.93,0.1,1770421265713,1.4785
0.9,0.05,0.95,0.1,1770421265714,1.4785
0.9,0.06,0.95,0.1,1770421324119,1.4761
0.9,0.06,0.94,0.1,1770421324426,1.4757
0.64,0.06,0.94,0.1,1770421378933,1.4736
0.86,0.06,0.94,0.36,1770421379042,1.4736
0.64,0.06,0.94,0.14,1770421383620,1.4736
0.87,0.06,0.94,0.36,1770421384108,1.4736
0.87,0.06,0.94,0.13,1770421397355,1.4724
0.6,0.06,0.94,0.13,1770421490506,1.47
0.58,0.06,0.94,0.4,1770421492659,1.4702
0.58,0.06,0.94,0.42,1770421506490,1.4687
0.82,0.06,0.94,0.42,1770421511895,1.4686
0.58,0.06,0.94,0.18,1770421512563,1.4686
0.58,0.06,0.94,0.42,1770421512564,1.4686
0.83,0.06,0.94,0.42,1770421512646,1.4686
0.83,0.06,0.94,0.17,1770421515860,1.4689
0.83,0.07,0.94,0.17,1770421517084,1.4688
0.83,0.07,0.93,0.17,1770421517107,1.4688
0.83,0.08,0.93,0.17,1770421517137,1.4688
0.83,0.08,0.92,0.17,1770421517642,1.4682
0.58,0.08,0.92,0.17,1770421535806,1.4691
0.84,0.08,0.92,0.42,1770421536055,1.4691
0.84,0.08,0.92,0.16,1770421536456,1.4696
0.58,0.08,0.92,0.16,1770421536510,1.4696
0.84,0.08,0.92,0.42,1770421536661,1.4696
0.84,0.08,0.92,0.16,1770421537020,1.4696
0.58,0.08,0.92,0.16,1770421539022,1.4703
0.85,0.08,0.92,0.42,1770421539193,1.4703
0.85,0.08,0.92,0.15,1770421539194,1.4703
0.85,0.05,0.92,0.15,1770421572440,1.4703
0.85,0.06,0.95,0.15,1770421573341,1.4706
0.58,0.06,0.94,0.15,1770421575731,1.4709
0.58,0.06,0.94,0.42,1770421575758,1.4709
0.58,0.07,0.94,0.42,1770421575762,1.4709
0.86,0.07,0.93,0.42,1770421576472,1.471
0.86,0.07,0.93,0.14,1770421576501,1.471
0.86,0.06,0.93,0.14,1770421577212,1.4715
0.86,0.06,0.94,0.14,1770421577213,1.4715
0.6,0.06,0.94,0.14,1770421687288,1.4717
0.6,0.06,0.94,0.4,1770421687300,1.4717
0.6,0.07,0.94,0.4,1770421687316,1.4717
0.6,0.07,0.93,0.4,1770421687317,1.4717
0.86,0.07,0.93,0.4,1770421687472,1.4717
0.86,0.07,0.93,0.14,1770421687473,1.4717
0.86,0.06,0.93,0.14,1770421688721,1.4718
0.86,0.06,0.94,0.14,1770421688722,1.4718
0.6,0.06,0.94,0.14,1770421689278,1.4721
0.6,0.06,0.94,0.4,1770421689279,1.4721
0.6,0.07,0.94,0.4,1770421689316,1.4721
0.87,0.07,0.93,0.4,1770421689659,1.4721
0.87,0.06,0.93,0.13,1770421690711,1.4728
0.87,0.05,0.94,0.13,1770421691872,1.4729
0.87,0.05,0.95,0.13,1770421691873,1.4729
0.6,0.05,0.95,0.13,1770421692028,1.4729
0.6,0.05,0.95,0.4,1770421692049,1.4729
0.6,0.06,0.95,0.4,1770421692059,1.4729
0.88,0.06,0.94,0.4,1770421692086,1.4729
0.88,0.05,0.94,0.12,1770421693215,1.4738
0.88,0.05,0.95,0.12,1770421703955,1.4743
0.6,0.05,0.95,0.12,1770421820154,1.4691
0.6,0.06,0.95,0.4,1770421820182,1.4691
0.6,0.06,0.94,0.4,1770421820183,1.4691
0.84,0.06,0.94,0.4,1770421820223,1.4691
0.84,0.06,0.94,0.16,1770421820474,1.4691
0.84,0.07,0.94,0.16,1770421828876,1.4683
0.84,0.07,0.93,0.16,1770421828909,1.4683
0.84,0.08,0.93,0.16,1770421828945,1.4683
0.84,0.08,0.92,0.16,1770421828961,1.4683
0.84,0.07,0.92,0.16,1770421869854,1.4667
0.84,0.07,0.93,0.16,1770421869884,1.4667
0.84,0.09,0.91,0.16,1770421870203,1.4667
0.58,0.09,0.91,0.16,1770421870593,1.4665
0.58,0.09,0.91,0.42,1770421870595,1.4665
0.8,0.09,0.91,0.42,1770421870626,1.4665
0.8,0.09,0.91,0.2,1770421871214,1.4665
0.8,0.08,0.91,0.2,1770421876617,1.4661
0.8,0.1,0.92,0.2,1770421876859,1.4661
0.8,0.1,0.9,0.2,1770421876860,1.4661
0.58,0.1,0.9,0.2,1770421907343,1.4664
0.58,0.1,0.9,0.42,1770421907474,1.4664
0.81,0.1,0.9,0.42,1770421907713,1.4664
0.58,0.1,0.9,0.19,1770421915572,1.4668
0.82,0.1,0.9,0.42,1770421915743,1.4668
0.58,0.1,0.9,0.18,1770421933642,1.4672
0.83,0.1,0.9,0.42,1770421934032,1.4672
0.83,0.1,0.9,0.17,1770421934033,1.4672
0.83,0.07,0.9,0.17,1770421934614,1.4675
0.83,0.07,0.93,0.17,1770421934639,1.4675
0.83,0.11,0.93,0.17,1770421934640,1.4675
0.83,0.11,0.89,0.17,1770421934641,1.4675
0.83,0.09,0.89,0.17,1770421935712,1.468
0.83,0.09,0.91,0.17,1770421937879,1.4676
0.58,0.09,0.91,0.17,1770421948585,1.4676
0.58,0.09,0.91,0.42,1770421948611,1.4676
0.84,0.09,0.91,0.42,1770421948818,1.4676
0.84,0.09,0.91,0.16,1770421948819,1.4676
0.84,0.06,0.91,0.16,1770421949999,1.4685
0.84,0.06,0.94,0.16,1770421950021,1.4685
0.84,0.1,0.94,0.16,1770421950022,1.4685
0.84,0.1,0.9,0.16,1770421950073,1.4685
0.84,0.08,0.9,0.16,1770421951212,1.4691
0.84,0.09,0.92,0.16,1770421951239,1.469
0.84,0.09,0.91,0.16,1770421951240,1.469
0.58,0.09,0.91,0.16,1770421951982,1.469
0.85,0.09,0.91,0.42,1770421952212,1.469
0.85,0.09,0.91,0.15,1770421952236,1.469
0.85,0.08,0.91,0.15,1770421952308,1.4691
0.85,0.08,0.92,0.15,1770421952309,1.4691
0.85,0.05,0.92,0.15,1770421953001,1.4691
0.85,0.06,0.95,0.15,1770421953302,1.4698
0.85,0.06,0.94,0.15,1770421953303,1.4698
0.58,0.06,0.94,0.15,1770421956311,1.4701
0.58,0.06,0.94,0.42,1770421956335,1.4701
0.86,0.06,0.94,0.42,1770421957564,1.4706
0.86,0.06,0.94,0.14,1770421957588,1.4706
0.6,0.06,0.94,0.14,1770422048718,1.4708
0.6,0.06,0.94,0.4,1770422048743,1.4708
0.6,0.07,0.94,0.4,1770422048750,1.4708
0.87,0.07,0.93,0.4,1770422048755,1.4708
0.87,0.07,0.93,0.13,1770422048756,1.4708
0.87,0.06,0.93,0.13,1770422050211,1.4711
0.87,0.06,0.94,0.13,1770422052554,1.4711
0.87,0.07,0.94,0.13,1770422105212,1.4698
0.87,0.07,0.93,0.13,1770422105213,1.4698
0.87,0.05,0.93,0.13,1770422122173,1.4709
0.87,0.05,0.95,0.13,1770422122186,1.4709
0.87,0.06,0.95,0.13,1770422122203,1.4709
0.87,0.06,0.94,0.13,1770422122209,1.4709
0.61,0.06,0.94,0.13,1770422164055,1.4724
0.88,0.06,0.94,0.39,1770422164285,1.4725
0.88,0.05,0.94,0.12,1770422164312,1.4725
0.88,0.05,0.95,0.12,1770422164313,1.4725
0.64,0.05,0.95,0.12,1770422216553,1.4737
0.64,0.06,0.95,0.36,1770422216590,1.4737
0.89,0.06,0.94,0.36,1770422218151,1.4741
0.89,0.05,0.94,0.11,1770422218153,1.4741
0.89,0.05,0.95,0.11,1770422218154,1.4741
0.6,0.05,0.95,0.11,1770422390734,1.47
0.6,0.06,0.95,0.4,1770422390761,1.47
0.6,0.06,0.94,0.4,1770422390763,1.47
0.58,0.06,0.94,0.4,1770422395467,1.4693
